Date,Open,High,Low,Close,Adj Close,Volume
04/09/2019,299.119995,299.76001,294.320007,294.959991,291.961426,70850
05/09/2019,286.880005,287.119995,277.119995,283.040009,280.162628,116100
06/09/2019,282.23999,284.23999,279.519989,282.799988,279.925079,58013
09/09/2019,279.76001,283.440002,278.320007,279.600006,276.757599,43588
10/09/2019,280,290.160004,279.440002,284,281.112854,67563
11/09/2019,282.880005,287.200012,280.959991,280.959991,278.10376,47088
12/09/2019,282.079987,282.079987,273.200012,275.119995,272.32312,113675
13/09/2019,273.200012,275.679993,271.040009,274.320007,271.531281,72938
16/09/2019,279.519989,279.839996,274.480011,274.720001,271.927185,49188
17/09/2019,276,276.320007,272,272.23999,269.472412,44988
18/09/2019,273.279999,277.600006,270.23999,271.359985,268.601379,45175
19/09/2019,271.359985,273.119995,266.880005,272.399994,269.630798,44288
20/09/2019,270.320007,278.720001,270,277.600006,274.777954,75350
23/09/2019,279.839996,281.200012,274.23999,276,273.194214,56388
24/09/2019,272.23999,282.640015,269.519989,279.440002,278.545013,120888
25/09/2019,279.440002,282.720001,273.359985,274.880005,273.999603,41788
26/09/2019,274.799988,277.359985,272.640015,275.040009,274.159119,46825
27/09/2019,271.279999,281.839996,270.079987,277.359985,276.471649,59763
30/09/2019,275.839996,278.320007,274,276.880005,275.993225,43075
01/10/2019,275.119995,290.23999,274.640015,290,289.071167,165525
02/10/2019,295.279999,308.720001,294.720001,305.040009,304.063019,181600
03/10/2019,307.040009,316,299.600006,299.76001,298.799927,128625
04/10/2019,298.23999,298.799988,285.040009,285.920013,285.004272,124500
07/10/2019,288.079987,291.279999,284.079987,289.679993,288.752197,229225
08/10/2019,296,304.640015,295.440002,304,303.026337,244525
09/10/2019,298,299.119995,292.640015,295.519989,294.573486,80275
10/10/2019,295.519989,295.519989,285.76001,289.600006,288.672455,91988
11/10/2019,280.799988,282.160004,272.959991,281.920013,281.017059,154875
14/10/2019,284.23999,284.23999,280.160004,280.880005,279.980408,56838
15/10/2019,277.679993,279.76001,269.679993,272.320007,271.447815,93050
16/10/2019,272.480011,276.320007,272.480011,274,273.122406,43188
17/10/2019,271.040009,274.480011,268.480011,273.040009,272.165497,99163
18/10/2019,274.23999,275.519989,270.559998,272.559998,271.687042,51913
21/10/2019,268.480011,268.640015,263.359985,263.519989,262.675964,94025
22/10/2019,264.320007,270.959991,264,270.480011,269.613708,46938
23/10/2019,271.519989,272.559998,268.079987,268.320007,267.460632,33775
24/10/2019,265.600006,268.480011,264.399994,264.799988,263.951874,56925
25/10/2019,266.640015,266.640015,261.839996,263.359985,262.51651,53300
28/10/2019,260.399994,261.200012,258.559998,260.799988,259.964691,37500
29/10/2019,261.920013,264,255.520004,259.359985,258.529297,46750
30/10/2019,259.679993,264.559998,257.119995,258,257.173645,38725
31/10/2019,258.959991,265.519989,258.959991,261.440002,260.602661,65813
01/11/2019,257.679993,258.23999,253.600006,253.679993,252.867508,68963
04/11/2019,248.880005,252.880005,248.800003,252.240005,251.432129,52538
05/11/2019,250.720001,256.23999,250.559998,254,253.186478,53713
06/11/2019,254.639999,254.720001,251.600006,252,251.192886,49475
07/11/2019,248.720001,249.039993,244.479996,248.320007,247.524673,53750
08/11/2019,249.520004,251.600006,248,248.399994,247.604401,36025
11/11/2019,251.679993,251.919998,247.520004,248.240005,247.444946,21200
12/11/2019,248.240005,250.399994,245.440002,249.440002,248.641083,31975
13/11/2019,252.320007,254,248.559998,250.720001,249.916992,42988
14/11/2019,251.600006,251.679993,247.440002,247.440002,246.647491,35938
15/11/2019,246.160004,246.880005,244.800003,245.039993,244.255173,29138
18/11/2019,245.360001,246.160004,242.960007,243.279999,242.500824,32588
19/11/2019,242.160004,242.399994,239.199997,240.720001,239.94902,41088
20/11/2019,242.399994,247.440002,240.800003,243.360001,242.580551,51375
21/11/2019,242.240005,247.199997,242.080002,246.720001,245.92981,31575
22/11/2019,244.960007,247.119995,243.520004,244.399994,243.617218,19750
25/11/2019,243.039993,243.039993,238.559998,239.199997,238.433884,40263
26/11/2019,238.720001,239.679993,236.160004,236.559998,235.802338,24975
27/11/2019,235.039993,236.399994,233.119995,233.440002,232.692322,43913
29/11/2019,234.720001,235.600006,232.880005,234.880005,234.127716,35363
02/12/2019,234.240005,241.839996,233.600006,241.759995,240.985687,61625
03/12/2019,247.919998,251.600006,246.080002,246.800003,246.009537,65263
04/12/2019,244.399994,246.800003,240.639999,242.320007,241.543884,33875
05/12/2019,240.720001,242.720001,239.039993,239.360001,238.593369,40450
06/12/2019,234.639999,235.039993,231.600006,233.520004,232.772079,60575
09/12/2019,234.720001,235.039993,233.039993,234.960007,234.207458,43300
10/12/2019,235.759995,237.360001,234.559998,236.320007,235.563126,32100
11/12/2019,235.839996,238.880005,235.520004,237.600006,236.83902,19938
12/12/2019,237.600006,238,228.320007,229.919998,229.183594,74288
13/12/2019,229.919998,234.160004,227.279999,230.479996,229.741806,70525
16/12/2019,226.479996,228.960007,224.880005,227.279999,226.552063,55250
17/12/2019,226.399994,228,225.440002,226.720001,225.993851,19950
18/12/2019,225.600006,227.600006,224.800003,227.360001,226.631805,33725
19/12/2019,227.360001,228.080002,225.119995,225.679993,224.957184,50475
20/12/2019,224,224.559998,221.279999,224.479996,223.761017,141638
23/12/2019,222.240005,226.160004,222.240005,226,225.863754,39000
24/12/2019,225.199997,226,224.320007,224.639999,224.504578,18350
26/12/2019,224.240005,224.240005,221.360001,221.440002,221.306503,34538
27/12/2019,220.080002,222.399994,220,221.759995,221.626312,50413
30/12/2019,220.399994,224.720001,220.240005,223.679993,223.545151,54050
31/12/2019,224.800003,225.039993,221.279999,221.759995,221.626312,31775
02/01/2020,219.440002,221.600006,217.759995,218,217.868576,42188
03/01/2020,224.720001,225.119995,219.839996,222,221.866165,59338
06/01/2020,226.880005,227.039993,221.759995,221.919998,221.786209,39913
07/01/2020,222.479996,226.080002,222.320007,226,225.863754,25250
08/01/2020,225.759995,225.759995,218.559998,221.440002,221.306503,58713
09/01/2020,217.839996,219.279999,216.720001,216.960007,216.829208,64763
10/01/2020,216.559998,220,216.320007,219.360001,219.227768,42638
13/01/2020,218.240005,218.479996,213.679993,213.839996,213.71109,54775
14/01/2020,213.039993,216.479996,212.720001,215.360001,215.230179,62938
15/01/2020,217.600006,217.600006,213.679993,215.119995,214.990311,43300
16/01/2020,212.399994,212.960007,209.360001,209.360001,209.233795,64525
17/01/2020,207.839996,208.960007,206.320007,206.960007,206.835236,89325
21/01/2020,208.960007,208.960007,205.679993,208.559998,208.434265,65788
22/01/2020,206.479996,208.160004,204.639999,207.360001,207.235001,39888
23/01/2020,209.039993,212,206.559998,207.279999,207.155045,32988
24/01/2020,206.720001,216.080002,206.639999,213.520004,213.391281,89988
27/01/2020,224,225.600006,219.199997,222.320007,222.185989,85350
28/01/2020,219.039993,219.679993,213.360001,215.679993,215.549973,81450
29/01/2020,213.360001,216.399994,211.759995,216.240005,216.10965,40438
30/01/2020,220.960007,221.199997,209.679993,209.919998,209.793457,82563
31/01/2020,214.240005,224.960007,214,222.880005,222.745636,204663
03/02/2020,220,220,212.479996,217.839996,217.708679,70775
04/02/2020,210.639999,210.639999,205.839996,210,209.873398,153913
05/02/2020,203.919998,206.559998,202.800003,202.880005,202.757706,80625
06/02/2020,201.039993,203.440002,200.559998,202.880005,202.757706,50438
07/02/2020,205.520004,207.039993,203.520004,204.800003,204.676544,84263
10/02/2020,205.759995,206,201.279999,201.279999,201.158661,58038
11/02/2020,199.600006,200,196.240005,199.199997,199.07991,77850
12/02/2020,196.800003,198.720001,196.800003,197.759995,197.640778,113113
13/02/2020,200.320007,200.479996,194.720001,195.839996,195.721939,79738
14/02/2020,195.839996,196.080002,193.199997,193.279999,193.163483,117863
18/02/2020,194.479996,198.399994,193.360001,196,195.881836,83600
19/02/2020,194.479996,195.039993,192.320007,193.839996,193.723145,38125
20/02/2020,193.919998,199.199997,191.199997,193.279999,193.163483,84900
21/02/2020,195.839996,201.039993,195.440002,198.479996,198.360336,101863
24/02/2020,216.720001,218.800003,211.119995,216.240005,216.10965,228300
25/02/2020,214.960007,241.360001,214.800003,239.360001,239.215698,313625
26/02/2020,237.360001,245.360001,228.639999,245.119995,244.972229,172963
27/02/2020,261.359985,277.839996,250.320007,277.600006,277.432648,341363
28/02/2020,306.399994,315.279999,288.640015,294.320007,294.142578,298900
02/03/2020,291.440002,298.160004,251.279999,251.279999,251.12851,247038
03/03/2020,251.679993,280.720001,243.440002,274,273.834808,286200
04/03/2020,260.640015,271.600006,244.960007,245.759995,245.611847,188013
05/03/2020,266.480011,282.160004,261.679993,274.480011,274.314545,233400
06/03/2020,307.200012,316,290.720001,296.559998,296.381226,339100
09/03/2020,360.640015,388.480011,348.320007,383.76001,383.528656,339913
10/03/2020,336.799988,383.040009,316,316,315.809509,284300
11/03/2020,348.160004,378.880005,338.079987,367.679993,367.458344,296350
12/03/2020,458.160004,479.040009,400,479.040009,478.751221,375188
13/03/2020,382.160004,457.519989,320,320.23999,320.046936,372325
16/03/2020,438,450.399994,386.399994,449.519989,449.248993,325625
17/03/2020,416.160004,472.880005,360.079987,388.720001,388.485657,321438
18/03/2020,458.23999,526,434,480,479.710632,328963
19/03/2020,508.399994,559.919983,432.480011,462.720001,462.44104,253213
20/03/2020,448,522,425.279999,514.159973,513.850037,297925
23/03/2020,531.359985,621.119995,531.359985,597.200012,596.839966,295538
24/03/2020,497.76001,504.399994,384,388.23999,388.23999,555363
25/03/2020,377.920013,397.920013,292,337.440002,337.440002,782388
26/03/2020,329.76001,330.399994,272.399994,275.679993,275.679993,698038
27/03/2020,307.040009,316,274.880005,297.920013,297.920013,493988
30/03/2020,298,313.76001,277.600006,279.839996,279.839996,355500
31/03/2020,287.200012,311.200012,282.079987,303.76001,303.76001,453675
01/04/2020,350.23999,367.200012,340.079987,357.920013,357.920013,606175
02/04/2020,368.959991,369.600006,325.119995,338,338,536763
03/04/2020,345.839996,371.600006,333.440002,356.880005,356.880005,490150
06/04/2020,306.160004,308.959991,264.320007,273.119995,273.119995,894925
07/04/2020,230.880005,264.959991,228.399994,264.720001,264.720001,941063
08/04/2020,249.520004,261.440002,222.240005,225.119995,225.119995,882938
09/04/2020,207.199997,210.320007,189.199997,196.800003,196.800003,1330475
