Date,Open,High,Low,Close,Adj Close,Volume
2011-01-07,1.670729,1.673542,1.610313,1.658438,1.654294,38102400
2011-01-10,1.645833,1.685521,1.634896,1.677083,1.672892,21513600
2011-01-11,1.697500,1.701146,1.667604,1.684792,1.680582,27484800
2011-01-12,1.708125,1.720000,1.688438,1.718958,1.714662,33523200
2011-01-13,1.725104,1.734896,1.707813,1.724375,1.720066,32860800
2011-01-14,1.723542,1.762292,1.712292,1.761771,1.757368,15321600
2011-01-18,1.716771,1.781250,1.713854,1.775833,1.771395,34531200
2011-01-19,1.784896,1.784896,1.698542,1.716354,1.712065,37488000
2011-01-20,1.695833,1.700104,1.639583,1.677813,1.673620,47366400
2011-01-21,1.702292,1.712500,1.638333,1.639479,1.635382,26208000
2011-01-24,1.648646,1.708646,1.639896,1.707188,1.702922,21609600
2011-01-25,1.684167,1.715417,1.671875,1.713125,1.708844,23961600
2011-01-26,1.724167,1.755833,1.708229,1.739688,1.735340,24844800
2011-01-27,1.760104,1.788021,1.750521,1.773229,1.768798,27840000
2011-01-28,1.773854,1.777188,1.615938,1.639479,1.635382,63638400
2011-01-31,1.645938,1.676250,1.609375,1.663750,1.659592,39993600
2011-02-01,1.702083,1.767708,1.695625,1.756146,1.751757,50860800
2011-02-02,1.746875,1.766250,1.737188,1.748229,1.743860,23030400
2011-02-03,1.738542,1.764479,1.696563,1.755000,1.750614,32889600
2011-02-04,1.759479,1.789583,1.743542,1.786667,1.782202,33984000
2011-02-07,1.797813,1.840521,1.788958,1.812604,1.808074,25948800
2011-02-08,1.813229,1.851250,1.804167,1.851250,1.846624,33494400
2011-02-09,1.838958,1.855208,1.821979,1.840000,1.835402,32601600
2011-02-10,1.809375,1.852708,1.796875,1.848958,1.844337,35520000
2011-02-11,1.831875,1.888021,1.822917,1.886875,1.882160,23635200
2011-02-14,1.886458,1.907500,1.881458,1.898750,1.894005,14908800
2011-02-15,1.888229,1.898021,1.866875,1.893854,1.889121,23308800
2011-02-16,1.908750,1.944063,1.905938,1.928854,1.924034,35280000
2011-02-17,1.900417,1.937500,1.896875,1.927188,1.922372,21686400
2011-02-18,1.928333,1.936042,1.893438,1.916250,1.911461,32044800
2011-02-22,1.839792,1.854167,1.739583,1.747500,1.743133,60460800
2011-02-23,1.746979,1.765729,1.665208,1.704375,1.700116,48566400
2011-02-24,1.716354,1.745833,1.666667,1.728646,1.724326,80131200
2011-02-25,1.760833,1.810208,1.755833,1.802708,1.798203,27086400
2011-02-28,1.823333,1.841250,1.783125,1.815833,1.811295,26078400
2011-03-01,1.840208,1.840208,1.713542,1.728542,1.724222,30724800
2011-03-02,1.725208,1.788542,1.723750,1.752917,1.748536,28526400
2011-03-03,1.803958,1.867083,1.803750,1.857500,1.852858,33206400
2011-03-04,1.858333,1.858333,1.793750,1.830000,1.825427,27355200
2011-03-07,1.852917,1.856042,1.707917,1.757083,1.752692,34392000
2011-03-08,1.747083,1.800833,1.718750,1.775417,1.770980,32193600
2011-03-09,1.760833,1.763125,1.712708,1.739583,1.735236,24264000
2011-03-10,1.677917,1.692708,1.638958,1.660000,1.655851,43723200
2011-03-11,1.632292,1.701875,1.629792,1.687708,1.683490,25636800
2011-03-14,1.660208,1.697917,1.633542,1.671250,1.667073,19728000
2011-03-15,1.522500,1.630417,1.507292,1.602917,1.598911,46963200
2011-03-16,1.562917,1.587292,1.453125,1.485208,1.481496,54192000
2011-03-17,1.553125,1.572917,1.522500,1.523958,1.520150,29121600
2011-03-18,1.577292,1.577917,1.512500,1.515625,1.511837,29678400
2011-03-21,1.582083,1.625000,1.575417,1.600208,1.596209,23812800
2011-03-22,1.607708,1.612500,1.583333,1.595833,1.591845,16089600
2011-03-23,1.576250,1.634167,1.544167,1.620000,1.615952,26136000
2011-03-24,1.657917,1.718333,1.629583,1.708125,1.703856,32664000
2011-03-25,1.725208,1.754167,1.713542,1.720625,1.716325,37075200
2011-03-28,1.743958,1.744167,1.689375,1.691458,1.687231,22209600
2011-03-29,1.681250,1.740417,1.663750,1.740000,1.735651,16824000
2011-03-30,1.766667,1.772292,1.742917,1.765625,1.761212,16886400
2011-03-31,1.758333,1.777500,1.747917,1.773125,1.768694,14107200
2011-04-01,1.798542,1.815833,1.760417,1.775833,1.771395,18888000
2011-04-04,1.791042,1.795417,1.735208,1.759792,1.755394,15604800
2011-04-05,1.746667,1.775000,1.733333,1.739792,1.735444,13483200
2011-04-06,1.781458,1.798750,1.725417,1.752917,1.748536,16598400
2011-04-07,1.754167,1.786042,1.716458,1.752500,1.748120,17985600
2011-04-08,1.776667,1.782917,1.700208,1.726250,1.721936,12614400
2011-04-11,1.746250,1.758125,1.693542,1.710625,1.706350,14020800
2011-04-12,1.686458,1.699167,1.655208,1.676875,1.672684,16641600
2011-04-13,1.713125,1.731042,1.677083,1.716875,1.712584,17712000
2011-04-14,1.681042,1.715417,1.660417,1.707500,1.703233,16968000
2011-04-15,1.687500,1.718750,1.666250,1.696458,1.692219,37420800
2011-04-18,1.647292,1.664583,1.580000,1.663750,1.659592,31440000
2011-04-19,1.674167,1.693750,1.649583,1.693750,1.689517,26832000
2011-04-20,1.783125,1.813333,1.777083,1.806458,1.801944,32788800
2011-04-21,1.862917,1.863542,1.835625,1.852292,1.847663,16243200
2011-04-25,1.858958,1.868750,1.846250,1.866042,1.861379,11337600
2011-04-26,1.881250,1.916667,1.869792,1.898125,1.893382,11198400
2011-04-27,1.906250,1.942292,1.882500,1.937500,1.932658,15667200
2011-04-28,1.918542,1.935417,1.903125,1.934583,1.929748,16507200
2011-04-29,1.919583,1.939375,1.911458,1.925208,1.920397,13104000
2011-05-02,1.933542,1.945833,1.897708,1.914792,1.910007,13468800
2011-05-03,1.908750,1.914167,1.850208,1.886042,1.881329,13051200
2011-05-04,1.885833,1.901875,1.830417,1.875000,1.870314,20486400
2011-05-05,1.847500,1.912292,1.826458,1.846875,1.842260,23937600
2011-05-06,1.903125,1.933125,1.848125,1.862917,1.858261,19209600
2011-05-09,1.871667,1.906042,1.851875,1.883125,1.878419,10468800
2011-05-10,1.901667,1.939583,1.891458,1.931458,1.926631,13838400
2011-05-11,1.925625,1.943958,1.850833,1.889792,1.885069,16176000
2011-05-12,1.870000,1.931042,1.839792,1.923125,1.918319,15072000
2011-05-13,1.910208,1.918958,1.853125,1.855000,1.850364,18513600
2011-05-16,1.830625,1.845208,1.746250,1.758542,1.754147,19929600
2011-05-17,1.732083,1.773958,1.721458,1.772917,1.768486,22435200
2011-05-18,1.766458,1.826458,1.759167,1.816042,1.811504,10641600
2011-05-19,1.837083,1.843958,1.800417,1.831667,1.827090,13156800
2011-05-20,1.825417,1.832500,1.784583,1.791250,1.786774,10915200
2011-05-23,1.717708,1.732292,1.688125,1.713542,1.709260,19358400
2011-05-24,1.726667,1.726667,1.680833,1.681250,1.677048,16982400
2011-05-25,1.673125,1.723542,1.672083,1.700000,1.695752,13478400
2011-05-26,1.683333,1.746042,1.683333,1.731875,1.727547,11784000
2011-05-27,1.740417,1.762917,1.736667,1.757708,1.753315,8764800
2011-05-31,1.808333,1.842292,1.779792,1.842292,1.837688,13828800
2011-06-01,1.830208,1.841875,1.719583,1.724583,1.720273,23088000
2011-06-02,1.732292,1.751042,1.706042,1.734583,1.730248,11697600
2011-06-03,1.673750,1.711875,1.650000,1.655833,1.651695,20347200
2011-06-06,1.648125,1.669167,1.613958,1.615833,1.611795,13368000
2011-06-07,1.628333,1.647083,1.603542,1.606458,1.602443,13963200
2011-06-08,1.595417,1.603750,1.558333,1.571875,1.567947,23380800
2011-06-09,1.572500,1.601250,1.557917,1.578750,1.574805,11016000
2011-06-10,1.557292,1.567917,1.503958,1.506250,1.502486,13924800
2011-06-13,1.512708,1.530417,1.492083,1.507292,1.503525,14745600
2011-06-14,1.541250,1.576458,1.540833,1.563333,1.559426,14630400
2011-06-15,1.521042,1.548125,1.467708,1.477917,1.474223,22334400
2011-06-16,1.478750,1.492708,1.421042,1.457292,1.453650,21292800
2011-06-17,1.498542,1.504167,1.433750,1.446458,1.442843,22492800
2011-06-20,1.432292,1.480417,1.432292,1.465625,1.461962,11803200
2011-06-21,1.484583,1.566250,1.464792,1.563333,1.559426,18571200
2011-06-22,1.542500,1.569583,1.527083,1.528125,1.524306,15552000
2011-06-23,1.477917,1.572500,1.464167,1.570417,1.566492,28963200
2011-06-24,1.547083,1.551875,1.480417,1.487708,1.483990,23510400
2011-06-27,1.494792,1.580417,1.486250,1.560000,1.556101,18590400
2011-06-28,1.571250,1.630833,1.565417,1.630000,1.625926,14419200
2011-06-29,1.644375,1.658333,1.614583,1.650417,1.646292,17102400
2011-06-30,1.667708,1.718125,1.664792,1.713125,1.708844,22608000
2011-07-01,1.718750,1.799167,1.703958,1.792500,1.788020,19180800
2011-07-05,1.798542,1.824167,1.787083,1.818333,1.813789,18321600
2011-07-06,1.813750,1.845417,1.795833,1.837708,1.833115,19958400
2011-07-07,1.878125,1.928125,1.871458,1.912083,1.907305,26774400
2011-07-08,1.863542,1.896875,1.833125,1.896250,1.891511,36508800
2011-07-11,1.838333,1.865208,1.774583,1.794583,1.790098,33854400
2011-07-12,1.792083,1.803750,1.748333,1.750833,1.746458,25161600
2011-07-13,1.789792,1.827500,1.755625,1.774167,1.769733,28699200
2011-07-14,1.789792,1.812708,1.692917,1.713125,1.708844,30859200
2011-07-15,1.772083,1.781250,1.735417,1.781250,1.776798,24100800
2011-07-18,1.754583,1.774583,1.702083,1.751875,1.747497,21172800
2011-07-19,1.804583,1.878125,1.804167,1.875417,1.870730,36216000
2011-07-20,1.905208,1.906250,1.841667,1.849167,1.844546,26769600
2011-07-21,1.854792,1.916667,1.825000,1.886667,1.881952,32803200
2011-07-22,1.885000,1.952708,1.879583,1.945208,1.940347,22867200
2011-07-25,1.897083,1.964583,1.887708,1.933750,1.928917,20025600
2011-07-26,1.927292,1.967917,1.918125,1.944375,1.939516,25838400
2011-07-27,1.908958,1.912500,1.783333,1.796875,1.792384,36014400
2011-07-28,1.800208,1.873750,1.778958,1.806458,1.801944,30849600
2011-07-29,1.762083,1.844583,1.736875,1.788958,1.784487,37435200
2011-08-01,1.853750,1.863333,1.700000,1.764792,1.760382,49334400
2011-08-02,1.737917,1.761667,1.623958,1.630833,1.626757,44251200
2011-08-03,1.635000,1.681458,1.551250,1.673125,1.668944,43896000
2011-08-04,1.604167,1.612083,1.445000,1.445417,1.441805,73027200
2011-08-05,1.493333,1.511875,1.295208,1.413542,1.410009,79459200
2011-08-08,1.288958,1.358958,1.162500,1.165208,1.162296,96364800
2011-08-09,1.211250,1.328958,1.116458,1.324792,1.321481,106464000
2011-08-10,1.236042,1.293750,1.161667,1.168542,1.165622,80894400
2011-08-11,1.213958,1.358542,1.199167,1.318542,1.315247,71587200
2011-08-12,1.348542,1.376042,1.301458,1.352083,1.348704,62572800
2011-08-15,1.368958,1.410833,1.350208,1.410417,1.406892,37872000
2011-08-16,1.372083,1.410833,1.320417,1.374167,1.370733,37660800
2011-08-17,1.382500,1.415417,1.310000,1.351875,1.348496,53059200
2011-08-18,1.241667,1.242083,1.118542,1.155833,1.152944,82180800
2011-08-19,1.116458,1.200417,1.087500,1.091042,1.088315,71832000
2011-08-22,1.167708,1.170208,1.091875,1.100833,1.098082,54115200
2011-08-23,1.124375,1.237917,1.111458,1.237083,1.233992,71534400
2011-08-24,1.230625,1.273333,1.197500,1.266250,1.263085,49291200
2011-08-25,1.263542,1.281458,1.192083,1.205417,1.202405,38145600
2011-08-26,1.194583,1.307292,1.157708,1.292500,1.289270,55603200
2011-08-29,1.333333,1.407292,1.333333,1.402500,1.398995,56616000
2011-08-30,1.387500,1.456042,1.364583,1.431042,1.427466,57235200
2011-08-31,1.457500,1.491458,1.401875,1.439375,1.435778,64113600
2011-09-01,1.448750,1.482292,1.390625,1.398750,1.395254,49459200
2011-09-02,1.320000,1.340625,1.278542,1.300833,1.297582,38534400
2011-09-06,1.208958,1.306458,1.200000,1.300625,1.297375,42513600
2011-09-07,1.357083,1.400000,1.346042,1.398958,1.395462,40022400
2011-09-08,1.376667,1.438333,1.367292,1.379583,1.376135,49761600
2011-09-09,1.354167,1.368958,1.262917,1.288750,1.285529,51912000
2011-09-12,1.246250,1.340000,1.243542,1.337083,1.333741,59928000
2011-09-13,1.352500,1.399167,1.333750,1.388958,1.385487,70060800
2011-09-14,1.413125,1.497917,1.370000,1.448958,1.445337,58406400
2011-09-15,1.499167,1.521875,1.453750,1.514792,1.511006,58843200
2011-09-16,1.526667,1.560833,1.516250,1.554375,1.550490,61555200
2011-09-19,1.499375,1.582292,1.460000,1.558333,1.554439,61862400
2011-09-20,1.580833,1.618542,1.526458,1.536250,1.532411,59788800
2011-09-21,1.560208,1.583750,1.456875,1.458125,1.454481,58612800
2011-09-22,1.347292,1.383958,1.252083,1.316250,1.312961,83865600
2011-09-23,1.282708,1.373958,1.280000,1.357292,1.353900,65376000
2011-09-26,1.378333,1.410833,1.287500,1.403333,1.399826,61747200
2011-09-27,1.477083,1.512500,1.418750,1.446250,1.442636,64756800
2011-09-28,1.466667,1.495000,1.373958,1.378125,1.374681,67296000
2011-09-29,1.447708,1.451250,1.265833,1.337292,1.333950,84139200
2011-09-30,1.284375,1.313750,1.229167,1.233333,1.230251,71865600
2011-10-03,1.198333,1.256667,1.135000,1.136667,1.133826,102662400
2011-10-04,1.101250,1.213125,1.067708,1.205833,1.202819,172320000
2011-10-05,1.197500,1.309375,1.169792,1.297500,1.294257,130142400
2011-10-06,1.295833,1.364167,1.276875,1.364167,1.360758,114115200
2011-10-07,1.360208,1.380208,1.310417,1.336042,1.332703,72091200
2011-10-10,1.404167,1.473125,1.398333,1.473125,1.469444,54240000
2011-10-11,1.462917,1.515000,1.455833,1.504583,1.500823,50236800
2011-10-12,1.549375,1.578125,1.523750,1.528750,1.524929,64737600
2011-10-13,1.519583,1.575625,1.514375,1.569792,1.565869,46790400
2011-10-14,1.629375,1.656250,1.602500,1.656250,1.652111,47870400
2011-10-17,1.632708,1.648125,1.553333,1.579583,1.575636,273585600
2011-10-18,1.573958,1.663542,1.528542,1.636875,1.632784,71448000
2011-10-19,1.615833,1.626458,1.528125,1.542500,1.538645,60561600
2011-10-20,1.538958,1.546667,1.455208,1.522917,1.519111,50793600
2011-10-21,1.568958,1.606667,1.535625,1.577083,1.573142,47107200
2011-10-24,1.595625,1.688333,1.590417,1.675625,1.671437,49339200
2011-10-25,1.657708,1.660833,1.566458,1.580625,1.576675,50188800
2011-10-26,1.604167,1.613750,1.484583,1.574375,1.570441,95923200
2011-10-27,1.684167,1.729167,1.635000,1.701250,1.696998,82632000
2011-10-28,1.670000,1.713542,1.670000,1.706875,1.702609,31790400
2011-10-31,1.661250,1.681667,1.618958,1.622292,1.618238,39494400
2011-11-01,1.505208,1.539583,1.470208,1.496667,1.492927,98217600
2011-11-02,1.539792,1.552292,1.491458,1.533542,1.529710,60912000
2011-11-03,1.571042,1.634375,1.516667,1.626875,1.622809,71390400
2011-11-04,1.602917,1.623125,1.554375,1.601667,1.597664,39580800
2011-11-07,1.601875,1.640417,1.552083,1.637292,1.633200,55771200
2011-11-08,1.672083,1.701667,1.616875,1.691875,1.687647,51475200
2011-11-09,1.593542,1.601875,1.504583,1.516875,1.513084,55536000
2011-11-10,1.561250,1.564583,1.468750,1.510625,1.506850,44486400
2011-11-11,1.553542,1.611042,1.546458,1.595417,1.591430,42883200
2011-11-14,1.586042,1.611667,1.550208,1.568333,1.564414,28281600
2011-11-15,1.556458,1.638750,1.550000,1.618750,1.614705,55027200
2011-11-16,1.584167,1.621042,1.531250,1.538958,1.535112,60523200
2011-11-17,1.527917,1.529167,1.404167,1.433125,1.429543,111480000
2011-11-18,1.432917,1.437500,1.391250,1.398750,1.395254,59049600
2011-11-21,1.344583,1.347292,1.276458,1.317500,1.314208,68088000
2011-11-22,1.306042,1.343542,1.285000,1.328958,1.325637,80164800
2011-11-23,1.301667,1.305417,1.239583,1.240625,1.237525,77568000
2011-11-25,1.227083,1.268542,1.212500,1.212500,1.209470,30888000
2011-11-28,1.301250,1.343750,1.300417,1.337708,1.334365,65688000
2011-11-29,1.333542,1.366875,1.303333,1.313542,1.310259,58608000
2011-11-30,1.421042,1.462708,1.408958,1.457708,1.454065,60614400
2011-12-01,1.459375,1.500625,1.455625,1.488958,1.485237,45868800
2011-12-02,1.532917,1.533958,1.473333,1.474792,1.471107,32270400
2011-12-05,1.545625,1.555417,1.500000,1.523125,1.519319,47289600
2011-12-06,1.530417,1.541667,1.497917,1.511458,1.507681,35006400
2011-12-07,1.500000,1.533333,1.453750,1.513750,1.509967,38520000
2011-12-08,1.483333,1.517500,1.427708,1.436667,1.433077,64948800
2011-12-09,1.449375,1.518125,1.445625,1.504792,1.501031,49060800
2011-12-12,1.458333,1.459792,1.416667,1.455417,1.451780,53644800
2011-12-13,1.483125,1.500625,1.388125,1.406250,1.402736,57897600
2011-12-14,1.389375,1.393750,1.317083,1.340833,1.337482,102484800
2011-12-15,1.378750,1.379167,1.323750,1.330417,1.327092,76737600
2011-12-16,1.352292,1.404167,1.343333,1.347083,1.343717,70233600
2011-12-19,1.365417,1.374167,1.299583,1.309792,1.306519,49824000
2011-12-20,1.371875,1.430417,1.371875,1.426042,1.422478,66926400
2011-12-21,1.401667,1.401667,1.316667,1.366667,1.363252,85929600
2011-12-22,1.372083,1.402083,1.368333,1.400000,1.396501,50236800
2011-12-23,1.407917,1.436458,1.399792,1.436250,1.432661,27729600
2011-12-27,1.430833,1.462500,1.425000,1.447292,1.443675,34944000
2011-12-28,1.443750,1.448958,1.387083,1.400833,1.397332,50073600
2011-12-29,1.404792,1.431458,1.392917,1.428125,1.424556,33859200
2011-12-30,1.419792,1.438333,1.415625,1.416458,1.412918,28905600
2012-01-03,1.496250,1.519583,1.487083,1.497083,1.493342,50683200
2012-01-04,1.490000,1.522292,1.470833,1.515000,1.511214,29923200
2012-01-05,1.507292,1.557292,1.489583,1.552292,1.548413,34699200
2012-01-06,1.556458,1.579792,1.537292,1.568333,1.564414,51873600
2012-01-09,1.581250,1.583750,1.539583,1.555208,1.551321,38486400
2012-01-10,1.605417,1.617917,1.576250,1.587083,1.583117,39326400
2012-01-11,1.587083,1.608333,1.570000,1.598125,1.594131,34310400
2012-01-12,1.610833,1.622917,1.574375,1.617083,1.613042,38582400
2012-01-13,1.592083,1.600625,1.558125,1.598542,1.594547,38788800
2012-01-17,1.643333,1.663125,1.625000,1.641458,1.637356,32256000
2012-01-18,1.653333,1.708333,1.643958,1.706667,1.702402,53457600
2012-01-19,1.730833,1.749375,1.723125,1.740833,1.736483,56697600
2012-01-20,1.717500,1.734583,1.714375,1.733125,1.728794,20044800
2012-01-23,1.732708,1.770417,1.704167,1.732917,1.728586,34416000
2012-01-24,1.710833,1.738125,1.701458,1.723333,1.719026,23899200
2012-01-25,1.777708,1.802083,1.738125,1.789167,1.784696,50630400
2012-01-26,1.812083,1.821875,1.745208,1.770208,1.765784,46771200
2012-01-27,1.760000,1.795417,1.757083,1.787708,1.783240,42211200
2012-01-30,1.742083,1.797917,1.721667,1.790625,1.786150,42168000
2012-01-31,1.816250,1.826875,1.763542,1.796875,1.792384,49550400
2012-02-01,1.827708,1.861042,1.810417,1.841042,1.836441,43934400
2012-02-02,1.859167,1.876667,1.837083,1.860000,1.855352,36297600
2012-02-03,1.911458,1.940625,1.901458,1.933958,1.929125,38760000
2012-02-06,1.912083,1.932292,1.898750,1.932083,1.927255,32707200
2012-02-07,1.927083,1.953750,1.900833,1.940417,1.935568,32544000
2012-02-08,1.943333,1.972708,1.922292,1.972708,1.967778,38721600
2012-02-09,1.994167,2.022917,1.960625,2.016458,2.011419,38136000
2012-02-10,1.973750,1.990000,1.952917,1.973333,1.968401,48700800
2012-02-13,2.017500,2.035625,1.991875,2.026458,2.021394,39801600
2012-02-14,2.015000,2.044167,1.994583,2.044167,2.039059,43468800
2012-02-15,2.073542,2.106875,1.991875,1.998542,1.993547,95966400
2012-02-16,2.004583,2.090417,1.988125,2.082083,2.076880,63067200
2012-02-17,2.083958,2.088958,2.037500,2.064375,2.059216,40483200
2012-02-21,2.072292,2.108333,2.042500,2.081875,2.076672,41092800
2012-02-22,2.069167,2.087292,2.044375,2.054375,2.049241,31344000
2012-02-23,2.061458,2.099792,2.031250,2.093333,2.088102,52536000
2012-02-24,2.110833,2.126042,2.099583,2.113750,2.108468,33643200
2012-02-27,2.077500,2.144167,2.053125,2.123958,2.118650,46204800
2012-02-28,2.128333,2.187500,2.121875,2.187500,2.182033,47995200
2012-02-29,2.194167,2.214583,2.138750,2.158750,2.153355,66523200
2012-03-01,2.183958,2.216458,2.164792,2.211250,2.205724,58660800
2012-03-02,2.203750,2.226667,2.184583,2.204583,2.199073,41563200
2012-03-05,2.202292,2.209375,2.115417,2.135833,2.130495,61113600
2012-03-06,2.075833,2.087500,2.040417,2.074583,2.069399,53889600
2012-03-07,2.103333,2.135417,2.094167,2.121667,2.116364,46809600
2012-03-08,2.157708,2.208333,2.145833,2.188958,2.183487,31190400
2012-03-09,2.201875,2.228958,2.196667,2.215417,2.209881,38736000
2012-03-12,2.212708,2.226875,2.186875,2.218958,2.213412,37876800
2012-03-13,2.257917,2.344375,2.243125,2.343958,2.338100,47865600
2012-03-14,2.350833,2.394792,2.325833,2.370208,2.364285,60763200
2012-03-15,2.389792,2.403125,2.354792,2.388333,2.382365,49204800
2012-03-16,2.400000,2.400417,2.367292,2.383125,2.377170,34574400
2012-03-19,2.395000,2.451042,2.378125,2.435000,2.428915,47990400
2012-03-20,2.397708,2.456042,2.377917,2.448333,2.442215,46099200
2012-03-21,2.450625,2.488750,2.438542,2.447500,2.441383,39144000
2012-03-22,2.403958,2.449792,2.402500,2.432708,2.426629,53304000
2012-03-23,2.442292,2.443958,2.387500,2.429375,2.423304,39374400
2012-03-26,2.474583,2.556250,2.471875,2.556250,2.549862,39638400
2012-03-27,2.558958,2.598333,2.557917,2.566042,2.559629,44812800
2012-03-28,2.570833,2.600208,2.490833,2.536042,2.529704,47592000
2012-03-29,2.500208,2.535208,2.453542,2.510000,2.503727,43075200
2012-03-30,2.541667,2.544583,2.462708,2.492500,2.486271,31612800
2012-04-02,2.485625,2.580000,2.472917,2.568542,2.562123,31363200
2012-04-03,2.579792,2.603542,2.524792,2.568750,2.562330,41875200
2012-04-04,2.508542,2.514167,2.419792,2.463958,2.457800,51288000
2012-04-05,2.450417,2.515208,2.444167,2.508958,2.502688,38664000
2012-04-09,2.413542,2.482500,2.402292,2.451250,2.445124,35976000
2012-04-10,2.446667,2.476667,2.310417,2.332917,2.327087,73358400
2012-04-11,2.397500,2.413542,2.349375,2.366667,2.360753,42201600
2012-04-12,2.380625,2.455833,2.371875,2.446042,2.439929,44572800
2012-04-13,2.421458,2.423542,2.333542,2.335417,2.329581,45830400
2012-04-16,2.374375,2.375625,2.237500,2.261875,2.256222,50121600
2012-04-17,2.290000,2.416875,2.277500,2.395208,2.389222,47313600
2012-04-18,2.373750,2.418958,2.355833,2.377708,2.371766,32073600
2012-04-19,2.352708,2.437500,2.271875,2.300833,2.295083,49800000
2012-04-20,2.334167,2.365417,2.268125,2.276042,2.270354,42758400
2012-04-23,2.217500,2.226042,2.155208,2.218750,2.213205,35035200
2012-04-24,2.204792,2.230625,2.152292,2.179583,2.174136,32424000
2012-04-25,2.315000,2.357083,2.304583,2.352708,2.346829,38102400
2012-04-26,2.349375,2.411042,2.343750,2.394792,2.388807,35620800
2012-04-27,2.424167,2.461042,2.386875,2.435833,2.429746,26232000
2012-04-30,2.414167,2.429792,2.380000,2.385208,2.379247,24043200
2012-05-01,2.372083,2.476875,2.368958,2.398750,2.392756,26169600
2012-05-02,2.360000,2.423333,2.346458,2.414583,2.408549,19296000
2012-05-03,2.422917,2.427708,2.322917,2.339583,2.333736,25137600
2012-05-04,2.275625,2.286458,2.166667,2.167917,2.162499,45542400
2012-05-07,2.126667,2.202708,2.124375,2.171042,2.165617,52761600
2012-05-08,2.129375,2.169167,2.042708,2.147083,2.141717,69120000
2012-05-09,2.073958,2.162292,2.046042,2.135208,2.129872,67382400
2012-05-10,2.156458,2.158333,2.090000,2.113333,2.108052,101534400
2012-05-11,2.087917,2.180417,2.087083,2.111250,2.105974,24043200
2012-05-14,2.060417,2.102917,2.044583,2.052917,2.047786,41100000
2012-05-15,2.076250,2.120833,2.023333,2.035000,2.029914,37819200
