Date,Open,High,Low,Close,Adj Close,Volume
2015-05-28,8400.000000,8400.000000,8128.000000,8128.000000,7938.208008,1
2015-05-29,7700.000000,7700.000000,7700.000000,7700.000000,7520.202148,1
2015-06-01,7800.000000,7800.000000,7600.000000,7782.000000,7600.287598,9
2015-06-02,7848.000000,7848.000000,7720.000000,7720.000000,7539.735840,6
2015-06-03,7542.000000,7554.000000,7542.000000,7554.000000,7377.611816,7
2015-06-04,7750.000000,7750.000000,7742.000000,7742.000000,7561.221680,4
2015-06-05,7614.000000,7614.000000,7274.000000,7320.000000,7149.075195,23
2015-06-08,7310.000000,7450.000000,7138.000000,7296.000000,7125.636230,40
2015-06-09,7500.000000,7810.000000,7500.000000,7632.000000,7453.791016,71
2015-06-10,7666.000000,7750.000000,7430.000000,7502.000000,7326.825684,47
2015-06-11,7400.000000,7495.000000,7282.000000,7282.000000,7111.962891,20
2015-06-12,7494.000000,7680.000000,7490.000000,7600.000000,7422.538086,60
2015-06-15,7804.000000,8000.000000,7546.000000,7608.000000,7430.351074,33
2015-06-16,7640.000000,7640.000000,7340.000000,7380.000000,7207.674805,54
2015-06-17,7359.600098,7359.600098,7104.000000,7182.000000,7014.298340,315
2015-06-18,7010.000000,7010.000000,6480.000000,6588.000000,6434.167969,367
2015-06-19,6570.000000,6724.000000,6468.000000,6474.000000,6322.829590,214
2015-06-22,6242.200195,6332.000000,5903.799805,5914.000000,5775.906250,327
2015-06-23,5832.000000,6132.000000,5782.000000,5958.000000,5818.878418,326
2015-06-24,5956.000000,6392.000000,5928.000000,6322.000000,6174.379883,614
2015-06-25,6176.399902,6678.000000,6150.000000,6472.000000,6320.876465,632
2015-06-26,6472.000000,6934.000000,6320.000000,6600.000000,6445.887695,405
2015-06-29,6890.600098,7275.600098,6672.000000,7272.000000,7102.196289,682
2015-06-30,6750.000000,6900.000000,6236.000000,6298.000000,6150.940430,1159
2015-07-01,6056.000000,6682.000000,6012.200195,6535.600098,6382.991211,522
2015-07-02,6390.000000,6810.000000,6134.000000,6696.000000,6539.645996,346
2015-07-06,7030.000000,7030.000000,6238.000000,6420.000000,6270.091797,310
2015-07-07,6406.000000,6910.000000,6344.000000,6348.000000,6199.772461,706
2015-07-08,6624.000000,7084.000000,6544.000000,7072.000000,6906.866699,351
2015-07-09,6662.000000,6932.000000,6520.000000,6598.000000,6443.934570,197
2015-07-10,6468.000000,6554.000000,6138.000000,6150.000000,6006.395996,267
2015-07-13,5978.000000,5988.000000,5610.000000,5696.000000,5562.997070,562
2015-07-14,5686.000000,5720.000000,5260.000000,5296.000000,5172.336426,690
2015-07-15,5170.000000,5400.000000,4973.600098,5338.000000,5213.355957,1120
2015-07-16,5168.000000,5273.600098,4996.000000,5032.000000,4914.500977,624
2015-07-17,5000.000000,5190.000000,4928.000000,4932.000000,4816.835938,832
2015-07-20,4810.000000,5080.000000,4800.000000,4940.000000,4824.648926,672
2015-07-21,4950.000000,5376.000000,4950.000000,5172.000000,5051.231934,1188
2015-07-22,5500.000000,5560.000000,5076.000000,5116.000000,4996.539551,642
2015-07-23,5084.000000,5286.000000,4946.000000,5264.000000,5141.083984,794
2015-07-24,5436.000000,5860.000000,5214.000000,5834.000000,5697.774414,1319
2015-07-27,5992.000000,6340.000000,5962.000000,6074.000000,5932.169434,1169
2015-07-28,5826.000000,6196.000000,5498.000000,5590.000000,5459.471191,1039
2015-07-29,5376.000000,6102.000000,5376.000000,5934.000000,5795.438965,1249
2015-07-30,6004.000000,6426.000000,5876.000000,5988.000000,5848.178223,1062
2015-07-31,6011.399902,6066.000000,5528.000000,5772.000000,5637.221680,910
2015-08-03,5754.000000,5961.600098,5502.000000,5778.000000,5643.081543,1235
2015-08-04,5738.000000,5854.000000,5600.000000,5782.000000,5646.988281,719
2015-08-05,5526.000000,5764.000000,5472.000000,5694.000000,5561.042969,823
2015-08-06,5714.000000,6686.000000,5714.000000,6568.000000,6414.634766,1625
2015-08-07,6598.000000,7518.799805,6598.000000,7054.000000,6889.286133,2757
2015-08-10,6710.000000,6968.000000,6506.000000,6858.000000,6697.864258,1199
2015-08-11,7200.000000,7598.000000,6640.000000,7346.000000,7174.468262,1314
2015-08-12,7622.600098,8150.000000,6984.000000,7092.000000,6926.399902,1748
2015-08-13,7006.000000,7564.000000,6804.000000,7564.000000,7387.378418,616
2015-08-14,7520.000000,8204.000000,7386.000000,7782.000000,7600.287598,949
2015-08-17,8066.000000,8122.000000,6840.000000,6892.000000,6731.069336,1027
2015-08-18,7024.000000,7360.000000,6888.000000,7350.000000,7178.375000,903
2015-08-19,7598.000000,7956.000000,7350.000000,7612.000000,7434.256836,1181
